Moneda,Fecha,prices
ethereum,2022-11-03,1531.11
ethereum,2022-11-04,1644.19
ethereum,2022-11-05,1626.81
ethereum,2022-11-06,1572.95
ethereum,2022-11-07,1569.99
ethereum,2022-11-08,1334.29
ethereum,2022-11-09,1095.18
ethereum,2022-11-10,1301.55
ethereum,2022-11-11,1293.91
ethereum,2022-11-12,1255.6
ethereum,2022-11-13,1223.01
ethereum,2022-11-14,1242.0
ethereum,2022-11-15,1252.71
ethereum,2022-11-16,1217.7
ethereum,2022-11-17,1201.79
ethereum,2022-11-18,1213.5
ethereum,2022-11-19,1218.89
ethereum,2022-11-20,1144.25
ethereum,2022-11-21,1110.29
ethereum,2022-11-22,1135.18
ethereum,2022-11-23,1184.46
ethereum,2022-11-24,1204.21
ethereum,2022-11-25,1198.98
ethereum,2022-11-26,1205.66
ethereum,2022-11-27,1196.2
ethereum,2022-11-28,1170.12
ethereum,2022-11-29,1216.94
ethereum,2022-11-30,1298.94
ethereum,2022-12-01,1276.64
ethereum,2022-12-02,1293.95
ethereum,2022-12-03,1243.04
ethereum,2022-12-04,1282.42
ethereum,2022-12-05,1259.76
ethereum,2022-12-06,1271.94
ethereum,2022-12-07,1233.63
ethereum,2022-12-08,1281.21
ethereum,2022-12-09,1264.48
ethereum,2022-12-10,1264.79
ethereum,2022-12-11,1264.32
ethereum,2022-12-12,1275.33
ethereum,2022-12-13,1319.41
ethereum,2022-12-14,1308.4
ethereum,2022-12-15,1263.75
ethereum,2022-12-16,1165.97
ethereum,2022-12-17,1189.43
ethereum,2022-12-18,1186.78
ethereum,2022-12-19,1166.99
ethereum,2022-12-20,1217.89
ethereum,2022-12-21,1213.34
ethereum,2022-12-22,1217.85
ethereum,2022-12-23,1220.7
ethereum,2022-12-24,1221.36
ethereum,2022-12-25,1219.29
ethereum,2022-12-26,1226.25
ethereum,2022-12-27,1211.82
ethereum,2022-12-28,1188.73
ethereum,2022-12-29,1201.54
ethereum,2022-12-30,1199.11
ethereum,2022-12-31,1196.61
ethereum,2023-01-01,1200.66
ethereum,2023-01-02,1214.38
ethereum,2023-01-03,1214.76
ethereum,2023-01-04,1256.44
ethereum,2023-01-05,1250.79
ethereum,2023-01-06,1270.03
ethereum,2023-01-07,1264.84
ethereum,2023-01-08,1284.58
ethereum,2023-01-09,1321.68
ethereum,2023-01-10,1336.02
ethereum,2023-01-11,1389.77
ethereum,2023-01-12,1417.13
ethereum,2023-01-13,1453.38
ethereum,2023-01-14,1549.11
ethereum,2023-01-15,1551.32
ethereum,2023-01-16,1577.73
ethereum,2023-01-17,1569.53
ethereum,2023-01-18,1516.56
ethereum,2023-01-19,1550.51
ethereum,2023-01-20,1661.33
ethereum,2023-01-21,1625.91
ethereum,2023-01-22,1630.84
ethereum,2023-01-23,1632.96
ethereum,2023-01-24,1557.06
ethereum,2023-01-25,1614.68
ethereum,2023-01-26,1602.85
ethereum,2023-01-27,1598.47
ethereum,2023-01-28,1573.06
ethereum,2023-01-29,1646.52
ethereum,2023-01-30,1568.65
ethereum,2023-01-31,1586.54
ethereum,2023-02-01,1642.86
ethereum,2023-02-02,1648.68
ethereum,2023-02-03,1665.43
ethereum,2023-02-04,1667.27
ethereum,2023-02-05,1631.37
ethereum,2023-02-06,1617.14
ethereum,2023-02-07,1672.82
ethereum,2023-02-08,1651.41
ethereum,2023-02-09,1546.38
ethereum,2023-02-10,1515.53
ethereum,2023-02-11,1541.97
ethereum,2023-02-12,1515.33
ethereum,2023-02-13,1506.92
ethereum,2023-02-14,1556.96
ethereum,2023-02-15,1674.86
ethereum,2023-02-16,1646.14
ethereum,2023-02-17,1697.08
ethereum,2023-02-18,1692.52
ethereum,2023-02-19,1680.38
ethereum,2023-02-20,1700.2
ethereum,2023-02-21,1656.58
ethereum,2023-02-22,1643.17
ethereum,2023-02-23,1651.85
ethereum,2023-02-24,1608.1
ethereum,2023-02-25,1593.95
ethereum,2023-02-26,1640.58
ethereum,2023-02-27,1633.98
ethereum,2023-02-28,1606.63
ethereum,2023-03-01,1663.93
ethereum,2023-03-02,1647.66
ethereum,2023-03-03,1570.67
ethereum,2023-03-04,1568.5
ethereum,2023-03-05,1563.23
ethereum,2023-03-06,1567.35
ethereum,2023-03-07,1563.81
ethereum,2023-03-08,1535.26
ethereum,2023-03-09,1440.17
ethereum,2023-03-10,1429.6
ethereum,2023-03-11,1474.4
ethereum,2023-03-12,1588.2
ethereum,2023-03-13,1678.92
ethereum,2023-03-14,1708.3
ethereum,2023-03-15,1658.07
ethereum,2023-03-16,1679.79
ethereum,2023-03-17,1793.3
ethereum,2023-03-18,1769.43
ethereum,2023-03-19,1801.37
ethereum,2023-03-20,1744.44
ethereum,2023-03-21,1811.41
ethereum,2023-03-22,1747.64
ethereum,2023-03-23,1824.96
ethereum,2023-03-24,1751.22
ethereum,2023-03-25,1753.98
ethereum,2023-03-26,1776.87
ethereum,2023-03-27,1719.17
ethereum,2023-03-28,1776.04
ethereum,2023-03-29,1795.54
ethereum,2023-03-30,1792.91
ethereum,2023-03-31,1824.02
ethereum,2023-04-01,1823.0
ethereum,2023-04-02,1797.74
ethereum,2023-04-03,1810.47
ethereum,2023-04-04,1871.33
ethereum,2023-04-05,1911.34
ethereum,2023-04-06,1872.25
ethereum,2023-04-07,1866.66
ethereum,2023-04-08,1851.05
ethereum,2023-04-09,1859.94
ethereum,2023-04-10,1909.88
ethereum,2023-04-11,1892.94
ethereum,2023-04-12,1920.22
ethereum,2023-04-13,2012.79
ethereum,2023-04-14,2102.95
ethereum,2023-04-15,2093.17
ethereum,2023-04-16,2118.6
ethereum,2023-04-17,2077.54
ethereum,2023-04-18,2103.28
ethereum,2023-04-19,1936.43
ethereum,2023-04-20,1943.44
ethereum,2023-04-21,1850.15
ethereum,2023-04-22,1877.54
ethereum,2023-04-23,1863.64
ethereum,2023-04-24,1842.63
ethereum,2023-04-25,1870.57
ethereum,2023-04-26,1867.59
ethereum,2023-04-27,1910.46
ethereum,2023-04-28,1894.43
ethereum,2023-04-29,1905.27
ethereum,2023-04-30,1885.39
ethereum,2023-05-01,1832.73
ethereum,2023-05-02,1870.83
ethereum,2023-05-03,1903.73
ethereum,2023-05-04,1877.4
ethereum,2023-05-05,1993.61
ethereum,2023-05-06,1900.41
ethereum,2023-05-07,1895.23
ethereum,2023-05-08,1849.29
ethereum,2023-05-09,1846.06
ethereum,2023-05-10,1842.87
ethereum,2023-05-11,1798.07
ethereum,2023-05-12,1808.69
ethereum,2023-05-13,1797.2
ethereum,2023-05-14,1799.01
ethereum,2023-05-15,1820.04
ethereum,2023-05-16,1823.66
ethereum,2023-05-17,1821.05
ethereum,2023-05-18,1802.39
ethereum,2023-05-19,1812.13
ethereum,2023-05-20,1818.97
ethereum,2023-05-21,1804.93
ethereum,2023-05-22,1818.4
ethereum,2023-05-23,1854.19
ethereum,2023-05-24,1800.74
ethereum,2023-05-25,1805.81
ethereum,2023-05-26,1828.96
ethereum,2023-05-27,1830.31
ethereum,2023-05-28,1913.82
ethereum,2023-05-29,1893.71
ethereum,2023-05-30,1901.08
ethereum,2023-05-31,1874.69
ethereum,2023-06-01,1861.73
ethereum,2023-06-02,1907.21
ethereum,2023-06-03,1892.08
ethereum,2023-06-04,1893.18
ethereum,2023-06-05,1813.68
ethereum,2023-06-06,1883.24
ethereum,2023-06-07,1832.32
ethereum,2023-06-08,1846.03
ethereum,2023-06-09,1839.21
ethereum,2023-06-10,1754.67
ethereum,2023-06-11,1751.72
ethereum,2023-06-12,1742.6
ethereum,2023-06-13,1736.79
ethereum,2023-06-14,1650.68
ethereum,2023-06-15,1664.98
ethereum,2023-06-16,1716.38
ethereum,2023-06-17,1726.37
ethereum,2023-06-18,1719.27
ethereum,2023-06-19,1734.79
ethereum,2023-06-20,1790.19
ethereum,2023-06-21,1892.9
ethereum,2023-06-22,1874.18
ethereum,2023-06-23,1891.35
ethereum,2023-06-24,1875.06
ethereum,2023-06-25,1899.15
ethereum,2023-06-26,1859.8
ethereum,2023-06-27,1890.01
ethereum,2023-06-28,1828.46
ethereum,2023-06-29,1853.45
ethereum,2023-06-30,1934.05
ethereum,2023-07-01,1924.57
ethereum,2023-07-02,1933.96
ethereum,2023-07-03,1953.78
ethereum,2023-07-04,1937.0
ethereum,2023-07-05,1910.51
ethereum,2023-07-06,1855.47
ethereum,2023-07-07,1869.32
ethereum,2023-07-08,1864.87
ethereum,2023-07-09,1866.92
ethereum,2023-07-10,1875.27
ethereum,2023-07-11,1875.87
ethereum,2023-07-12,1873.51
ethereum,2023-07-13,2003.25
ethereum,2023-07-14,1935.94
ethereum,2023-07-15,1931.39
ethereum,2023-07-16,1923.04
ethereum,2023-07-17,1912.12
ethereum,2023-07-18,1897.2
ethereum,2023-07-19,1889.22
ethereum,2023-07-20,1891.01
ethereum,2023-07-21,1891.47
ethereum,2023-07-22,1858.31
ethereum,2023-07-23,1887.83
ethereum,2023-07-24,1850.43
ethereum,2023-07-25,1857.6
ethereum,2023-07-26,1871.53
ethereum,2023-07-27,1858.78
ethereum,2023-07-28,1874.69
ethereum,2023-07-29,1880.92
ethereum,2023-07-30,1861.87
ethereum,2023-07-31,1857.28
ethereum,2023-08-01,1869.75
ethereum,2023-08-02,1838.01
ethereum,2023-08-03,1835.7
ethereum,2023-08-04,1828.46
ethereum,2023-08-05,1835.07
ethereum,2023-08-06,1826.71
ethereum,2023-08-07,1826.93
ethereum,2023-08-08,1856.84
ethereum,2023-08-09,1855.89
ethereum,2023-08-10,1850.88
ethereum,2023-08-11,1847.54
ethereum,2023-08-12,1848.51
ethereum,2023-08-13,1839.51
ethereum,2023-08-14,1843.51
ethereum,2023-08-15,1826.91
ethereum,2023-08-16,1809.46
ethereum,2023-08-17,1675.86
ethereum,2023-08-18,1660.68
ethereum,2023-08-19,1669.23
ethereum,2023-08-20,1682.46
ethereum,2023-08-21,1666.84
ethereum,2023-08-22,1635.19
ethereum,2023-08-23,1679.12
ethereum,2023-08-24,1653.9
