Moneda,Fecha,prices
binancecoin,2018-08-25,10.12
binancecoin,2018-08-26,10.22
binancecoin,2018-08-27,11.22
binancecoin,2018-08-28,11.47
binancecoin,2018-08-29,11.16
binancecoin,2018-08-30,10.75
binancecoin,2018-08-31,11.0
binancecoin,2018-09-01,11.41
binancecoin,2018-09-02,11.28
binancecoin,2018-09-03,11.26
binancecoin,2018-09-04,11.35
binancecoin,2018-09-05,10.12
binancecoin,2018-09-06,10.26
binancecoin,2018-09-07,9.97
binancecoin,2018-09-08,9.47
binancecoin,2018-09-09,9.5
binancecoin,2018-09-10,9.51
binancecoin,2018-09-11,9.35
binancecoin,2018-09-12,9.2
binancecoin,2018-09-13,9.61
binancecoin,2018-09-14,9.92
binancecoin,2018-09-15,10.11
binancecoin,2018-09-16,9.94
binancecoin,2018-09-17,9.37
binancecoin,2018-09-18,9.55
binancecoin,2018-09-19,9.61
binancecoin,2018-09-20,10.05
binancecoin,2018-09-21,10.45
binancecoin,2018-09-22,10.32
binancecoin,2018-09-23,10.31
binancecoin,2018-09-24,10.04
binancecoin,2018-09-25,9.79
binancecoin,2018-09-26,9.74
binancecoin,2018-09-27,10.06
binancecoin,2018-09-28,9.97
binancecoin,2018-09-29,9.97
binancecoin,2018-09-30,10.01
binancecoin,2018-10-01,9.96
binancecoin,2018-10-02,10.34
binancecoin,2018-10-03,10.28
binancecoin,2018-10-04,10.31
binancecoin,2018-10-05,10.65
binancecoin,2018-10-06,10.43
binancecoin,2018-10-07,10.55
binancecoin,2018-10-08,10.56
binancecoin,2018-10-09,10.43
binancecoin,2018-10-10,10.38
binancecoin,2018-10-11,9.29
binancecoin,2018-10-12,9.55
binancecoin,2018-10-13,9.61
binancecoin,2018-10-14,9.58
binancecoin,2018-10-15,10.47
binancecoin,2018-10-16,10.15
binancecoin,2018-10-17,10.12
binancecoin,2018-10-18,9.85
binancecoin,2018-10-19,9.85
binancecoin,2018-10-20,9.88
binancecoin,2018-10-21,9.89
binancecoin,2018-10-22,9.82
binancecoin,2018-10-23,9.85
binancecoin,2018-10-24,9.76
binancecoin,2018-10-25,9.74
binancecoin,2018-10-26,9.76
binancecoin,2018-10-27,9.69
binancecoin,2018-10-28,9.7
binancecoin,2018-10-29,9.39
binancecoin,2018-10-30,9.44
binancecoin,2018-10-31,9.48
binancecoin,2018-11-01,9.57
binancecoin,2018-11-02,9.65
binancecoin,2018-11-03,9.58
binancecoin,2018-11-04,9.45
binancecoin,2018-11-05,9.7
binancecoin,2018-11-06,9.81
binancecoin,2018-11-07,9.88
binancecoin,2018-11-08,9.7
binancecoin,2018-11-09,9.57
binancecoin,2018-11-10,9.58
binancecoin,2018-11-11,9.53
binancecoin,2018-11-12,9.41
binancecoin,2018-11-13,9.31
binancecoin,2018-11-14,8.53
binancecoin,2018-11-15,8.25
binancecoin,2018-11-16,7.93
binancecoin,2018-11-17,7.81
binancecoin,2018-11-18,8.02
binancecoin,2018-11-19,6.7
binancecoin,2018-11-20,5.83
binancecoin,2018-11-21,6.23
binancecoin,2018-11-22,5.72
binancecoin,2018-11-23,5.62
binancecoin,2018-11-24,5.16
binancecoin,2018-11-25,5.21
binancecoin,2018-11-26,4.94
binancecoin,2018-11-27,4.94
binancecoin,2018-11-28,5.33
binancecoin,2018-11-29,5.35
binancecoin,2018-11-30,5.07
binancecoin,2018-12-01,5.26
binancecoin,2018-12-02,5.23
binancecoin,2018-12-03,5.07
binancecoin,2018-12-04,5.87
binancecoin,2018-12-05,6.06
binancecoin,2018-12-06,4.93
binancecoin,2018-12-07,4.51
binancecoin,2018-12-08,4.7
binancecoin,2018-12-09,4.8
binancecoin,2018-12-10,4.59
binancecoin,2018-12-11,4.86
binancecoin,2018-12-12,4.97
binancecoin,2018-12-13,4.6
binancecoin,2018-12-14,4.47
binancecoin,2018-12-15,4.54
binancecoin,2018-12-16,4.65
binancecoin,2018-12-17,5.06
binancecoin,2018-12-18,5.52
binancecoin,2018-12-19,5.42
binancecoin,2018-12-20,5.67
binancecoin,2018-12-21,5.48
binancecoin,2018-12-22,5.82
binancecoin,2018-12-23,5.96
binancecoin,2018-12-24,6.09
binancecoin,2018-12-25,5.36
binancecoin,2018-12-26,5.6
binancecoin,2018-12-27,5.17
binancecoin,2018-12-28,5.88
binancecoin,2018-12-29,5.73
binancecoin,2018-12-30,5.89
binancecoin,2018-12-31,6.08
binancecoin,2019-01-01,5.99
binancecoin,2019-01-02,6.06
binancecoin,2019-01-03,5.8
binancecoin,2019-01-04,5.97
binancecoin,2019-01-05,5.91
binancecoin,2019-01-06,6.27
binancecoin,2019-01-07,6.21
binancecoin,2019-01-08,6.57
binancecoin,2019-01-09,6.51
binancecoin,2019-01-10,5.84
binancecoin,2019-01-11,5.97
binancecoin,2019-01-12,5.87
binancecoin,2019-01-13,5.48
binancecoin,2019-01-14,6.01
binancecoin,2019-01-15,5.83
binancecoin,2019-01-16,6.06
binancecoin,2019-01-17,6.29
binancecoin,2019-01-18,6.45
binancecoin,2019-01-19,6.53
binancecoin,2019-01-20,6.4
binancecoin,2019-01-21,6.49
binancecoin,2019-01-22,6.45
binancecoin,2019-01-23,6.44
binancecoin,2019-01-24,6.43
binancecoin,2019-01-25,6.68
binancecoin,2019-01-26,6.94
binancecoin,2019-01-27,7.02
binancecoin,2019-01-28,6.16
binancecoin,2019-01-29,6.26
binancecoin,2019-01-30,6.14
binancecoin,2019-01-31,6.23
binancecoin,2019-02-01,6.53
binancecoin,2019-02-02,6.89
binancecoin,2019-02-03,6.73
binancecoin,2019-02-04,7.06
binancecoin,2019-02-05,7.7
binancecoin,2019-02-06,8.0
binancecoin,2019-02-07,7.75
binancecoin,2019-02-08,8.58
binancecoin,2019-02-09,8.83
binancecoin,2019-02-10,9.0
binancecoin,2019-02-11,9.4
binancecoin,2019-02-12,9.29
binancecoin,2019-02-13,8.85
binancecoin,2019-02-14,8.69
binancecoin,2019-02-15,9.26
binancecoin,2019-02-16,9.08
binancecoin,2019-02-17,9.21
binancecoin,2019-02-18,9.56
binancecoin,2019-02-19,10.48
binancecoin,2019-02-20,11.09
binancecoin,2019-02-21,10.42
binancecoin,2019-02-22,10.77
binancecoin,2019-02-23,10.65
binancecoin,2019-02-24,10.09
binancecoin,2019-02-25,9.69
binancecoin,2019-02-26,9.42
binancecoin,2019-02-27,9.82
binancecoin,2019-02-28,10.25
binancecoin,2019-03-01,11.25
binancecoin,2019-03-02,11.68
binancecoin,2019-03-03,11.31
binancecoin,2019-03-04,11.42
binancecoin,2019-03-05,13.63
binancecoin,2019-03-06,14.48
binancecoin,2019-03-07,14.91
binancecoin,2019-03-08,14.18
binancecoin,2019-03-09,14.49
binancecoin,2019-03-10,14.39
binancecoin,2019-03-11,14.33
binancecoin,2019-03-12,15.2
binancecoin,2019-03-13,14.96
binancecoin,2019-03-14,14.85
binancecoin,2019-03-15,14.88
binancecoin,2019-03-16,15.99
binancecoin,2019-03-17,15.6
binancecoin,2019-03-18,15.52
binancecoin,2019-03-19,15.43
binancecoin,2019-03-20,15.16
binancecoin,2019-03-21,14.39
binancecoin,2019-03-22,15.18
binancecoin,2019-03-23,15.14
binancecoin,2019-03-24,17.15
binancecoin,2019-03-25,16.78
binancecoin,2019-03-26,16.27
binancecoin,2019-03-27,16.59
binancecoin,2019-03-28,16.58
binancecoin,2019-03-29,16.48
binancecoin,2019-03-30,16.82
binancecoin,2019-03-31,17.38
binancecoin,2019-04-01,17.89
binancecoin,2019-04-02,19.72
binancecoin,2019-04-03,18.78
binancecoin,2019-04-04,19.19
binancecoin,2019-04-05,19.34
binancecoin,2019-04-06,19.19
binancecoin,2019-04-07,19.11
binancecoin,2019-04-08,18.06
binancecoin,2019-04-09,18.35
binancecoin,2019-04-10,18.26
binancecoin,2019-04-11,17.69
binancecoin,2019-04-12,18.23
binancecoin,2019-04-13,18.65
binancecoin,2019-04-14,19.32
binancecoin,2019-04-15,19.4
binancecoin,2019-04-16,19.78
binancecoin,2019-04-17,19.57
binancecoin,2019-04-18,21.71
binancecoin,2019-04-19,24.31
binancecoin,2019-04-20,24.94
binancecoin,2019-04-21,24.21
binancecoin,2019-04-22,23.93
binancecoin,2019-04-23,22.9
binancecoin,2019-04-24,23.09
binancecoin,2019-04-25,22.26
binancecoin,2019-04-26,22.98
binancecoin,2019-04-27,22.32
binancecoin,2019-04-28,22.85
binancecoin,2019-04-29,21.57
binancecoin,2019-04-30,21.77
binancecoin,2019-05-01,21.77
binancecoin,2019-05-02,23.39
binancecoin,2019-05-03,23.6
binancecoin,2019-05-04,22.74
binancecoin,2019-05-05,22.85
binancecoin,2019-05-06,22.11
binancecoin,2019-05-07,21.38
binancecoin,2019-05-08,20.6
binancecoin,2019-05-09,18.74
binancecoin,2019-05-10,19.56
binancecoin,2019-05-11,21.31
binancecoin,2019-05-12,20.77
binancecoin,2019-05-13,23.49
binancecoin,2019-05-14,23.54
binancecoin,2019-05-15,26.97
binancecoin,2019-05-16,26.48
binancecoin,2019-05-17,25.71
binancecoin,2019-05-18,28.96
binancecoin,2019-05-19,29.21
binancecoin,2019-05-20,29.13
binancecoin,2019-05-21,32.4
binancecoin,2019-05-22,31.35
binancecoin,2019-05-23,31.68
binancecoin,2019-05-24,34.06
binancecoin,2019-05-25,35.12
binancecoin,2019-05-26,33.54
binancecoin,2019-05-27,34.24
binancecoin,2019-05-28,33.12
binancecoin,2019-05-29,33.61
binancecoin,2019-05-30,31.76
binancecoin,2019-05-31,32.93
binancecoin,2019-06-01,32.92
binancecoin,2019-06-02,33.23
binancecoin,2019-06-03,30.91
binancecoin,2019-06-04,29.12
binancecoin,2019-06-05,30.98
binancecoin,2019-06-06,31.32
binancecoin,2019-06-07,31.61
binancecoin,2019-06-08,31.86
binancecoin,2019-06-09,30.25
binancecoin,2019-06-10,32.08
binancecoin,2019-06-11,31.97
binancecoin,2019-06-12,34.94
binancecoin,2019-06-13,35.06
binancecoin,2019-06-14,32.54
binancecoin,2019-06-15,32.74
binancecoin,2019-06-16,32.3
binancecoin,2019-06-17,33.83
binancecoin,2019-06-18,34.49
binancecoin,2019-06-19,35.25
binancecoin,2019-06-20,36.83
binancecoin,2019-06-21,38.92
binancecoin,2019-06-22,37.93
binancecoin,2019-06-23,37.29
binancecoin,2019-06-24,37.53
binancecoin,2019-06-25,36.12
binancecoin,2019-06-26,35.75
binancecoin,2019-06-27,33.99
binancecoin,2019-06-28,34.44
binancecoin,2019-06-29,35.57
binancecoin,2019-06-30,32.09
binancecoin,2019-07-01,33.26
binancecoin,2019-07-02,31.87
binancecoin,2019-07-03,32.59
binancecoin,2019-07-04,33.23
binancecoin,2019-07-05,32.69
binancecoin,2019-07-06,32.71
binancecoin,2019-07-07,33.07
binancecoin,2019-07-08,33.42
binancecoin,2019-07-09,32.54
binancecoin,2019-07-10,31.37
binancecoin,2019-07-11,29.48
binancecoin,2019-07-12,32.05
binancecoin,2019-07-13,31.57
binancecoin,2019-07-14,28.43
binancecoin,2019-07-15,28.37
binancecoin,2019-07-16,25.2
binancecoin,2019-07-17,27.55
binancecoin,2019-07-18,29.09
binancecoin,2019-07-19,29.1
binancecoin,2019-07-20,31.08
binancecoin,2019-07-21,30.39
binancecoin,2019-07-22,30.74
binancecoin,2019-07-23,29.57
binancecoin,2019-07-24,29.02
binancecoin,2019-07-25,28.88
binancecoin,2019-07-26,28.89
binancecoin,2019-07-27,27.64
binancecoin,2019-07-28,27.73
binancecoin,2019-07-29,27.02
binancecoin,2019-07-30,26.71
binancecoin,2019-07-31,27.72
binancecoin,2019-08-01,28.73
binancecoin,2019-08-02,27.87
binancecoin,2019-08-03,27.72
binancecoin,2019-08-04,27.37
binancecoin,2019-08-05,27.85
binancecoin,2019-08-06,27.64
binancecoin,2019-08-07,29.59
binancecoin,2019-08-08,31.4
binancecoin,2019-08-09,29.74
binancecoin,2019-08-10,29.59
binancecoin,2019-08-11,30.22
binancecoin,2019-08-12,30.15
binancecoin,2019-08-13,29.42
binancecoin,2019-08-14,26.86
binancecoin,2019-08-15,28.08
binancecoin,2019-08-16,27.47
binancecoin,2019-08-17,27.45
binancecoin,2019-08-18,27.88
binancecoin,2019-08-19,28.87
binancecoin,2019-08-20,28.03
binancecoin,2019-08-21,26.91
binancecoin,2019-08-22,27.04
binancecoin,2019-08-23,26.99
binancecoin,2019-08-24,26.29
binancecoin,2019-08-25,26.04
binancecoin,2019-08-26,26.03
binancecoin,2019-08-27,25.6
binancecoin,2019-08-28,23.47
binancecoin,2019-08-29,21.78
binancecoin,2019-08-30,22.19
binancecoin,2019-08-31,21.14
binancecoin,2019-09-01,21.44
binancecoin,2019-09-02,22.66
binancecoin,2019-09-03,22.4
binancecoin,2019-09-04,21.64
binancecoin,2019-09-05,22.71
binancecoin,2019-09-06,22.18
binancecoin,2019-09-07,22.41
binancecoin,2019-09-08,22.41
binancecoin,2019-09-09,22.13
binancecoin,2019-09-10,21.8
binancecoin,2019-09-11,20.74
binancecoin,2019-09-12,20.8
binancecoin,2019-09-13,20.8
binancecoin,2019-09-14,21.0
binancecoin,2019-09-15,20.37
binancecoin,2019-09-16,20.24
binancecoin,2019-09-17,21.1
binancecoin,2019-09-18,22.07
binancecoin,2019-09-19,21.53
binancecoin,2019-09-20,21.27
binancecoin,2019-09-21,20.95
binancecoin,2019-09-22,20.39
binancecoin,2019-09-23,19.3
binancecoin,2019-09-24,16.54
binancecoin,2019-09-25,16.07
binancecoin,2019-09-26,15.31
binancecoin,2019-09-27,15.64
binancecoin,2019-09-28,15.76
binancecoin,2019-09-29,15.25
binancecoin,2019-09-30,15.77
binancecoin,2019-10-01,15.85
binancecoin,2019-10-02,15.86
binancecoin,2019-10-03,15.66
binancecoin,2019-10-04,15.64
binancecoin,2019-10-05,15.7
binancecoin,2019-10-06,15.07
binancecoin,2019-10-07,16.06
binancecoin,2019-10-08,16.0
binancecoin,2019-10-09,17.77
binancecoin,2019-10-10,17.57
binancecoin,2019-10-11,16.57
binancecoin,2019-10-12,17.24
binancecoin,2019-10-13,18.26
binancecoin,2019-10-14,18.4
binancecoin,2019-10-15,18.4
binancecoin,2019-10-16,17.77
binancecoin,2019-10-17,18.51
binancecoin,2019-10-18,18.21
binancecoin,2019-10-19,18.18
binancecoin,2019-10-20,18.44
binancecoin,2019-10-21,18.27
binancecoin,2019-10-22,18.2
binancecoin,2019-10-23,16.66
binancecoin,2019-10-24,16.98
binancecoin,2019-10-25,18.56
binancecoin,2019-10-26,18.86
binancecoin,2019-10-27,19.27
binancecoin,2019-10-28,19.87
binancecoin,2019-10-29,20.67
binancecoin,2019-10-30,20.02
binancecoin,2019-10-31,19.93
binancecoin,2019-11-01,20.05
binancecoin,2019-11-02,20.2
binancecoin,2019-11-03,20.14
binancecoin,2019-11-04,20.62
binancecoin,2019-11-05,20.64
binancecoin,2019-11-06,20.66
binancecoin,2019-11-07,20.4
binancecoin,2019-11-08,19.65
binancecoin,2019-11-09,19.72
binancecoin,2019-11-10,20.46
binancecoin,2019-11-11,20.11
binancecoin,2019-11-12,20.87
binancecoin,2019-11-13,21.32
binancecoin,2019-11-14,21.28
binancecoin,2019-11-15,20.3
binancecoin,2019-11-16,20.18
binancecoin,2019-11-17,20.1
binancecoin,2019-11-18,19.09
binancecoin,2019-11-19,18.48
binancecoin,2019-11-20,18.09
binancecoin,2019-11-21,16.79
binancecoin,2019-11-22,15.53
binancecoin,2019-11-23,16.27
binancecoin,2019-11-24,15.06
binancecoin,2019-11-25,15.19
binancecoin,2019-11-26,15.32
binancecoin,2019-11-27,15.96
binancecoin,2019-11-28,15.56
binancecoin,2019-11-29,16.16
binancecoin,2019-11-30,15.71
binancecoin,2019-12-01,15.45
binancecoin,2019-12-02,15.14
binancecoin,2019-12-03,15.24
binancecoin,2019-12-04,15.13
binancecoin,2019-12-05,15.65
binancecoin,2019-12-06,15.67
binancecoin,2019-12-07,15.57
binancecoin,2019-12-08,15.58
binancecoin,2019-12-09,15.33
binancecoin,2019-12-10,14.8
binancecoin,2019-12-11,14.75
binancecoin,2019-12-12,14.71
binancecoin,2019-12-13,14.81
binancecoin,2019-12-14,14.37
binancecoin,2019-12-15,14.36
binancecoin,2019-12-16,13.45
binancecoin,2019-12-17,12.36
binancecoin,2019-12-18,13.49
binancecoin,2019-12-19,13.31
binancecoin,2019-12-20,13.5
binancecoin,2019-12-21,13.29
binancecoin,2019-12-22,13.81
binancecoin,2019-12-23,13.31
binancecoin,2019-12-24,13.32
binancecoin,2019-12-25,13.08
binancecoin,2019-12-26,13.14
binancecoin,2019-12-27,13.28
binancecoin,2019-12-28,13.67
binancecoin,2019-12-29,14.11
binancecoin,2019-12-30,13.85
binancecoin,2019-12-31,13.72
binancecoin,2020-01-01,13.69
binancecoin,2020-01-02,13.01
binancecoin,2020-01-03,13.6
binancecoin,2020-01-04,13.79
binancecoin,2020-01-05,14.01
binancecoin,2020-01-06,14.9
binancecoin,2020-01-07,14.97
binancecoin,2020-01-08,14.5
binancecoin,2020-01-09,14.4
binancecoin,2020-01-10,15.07
binancecoin,2020-01-11,14.9
binancecoin,2020-01-12,15.3
binancecoin,2020-01-13,15.16
binancecoin,2020-01-14,16.65
binancecoin,2020-01-15,17.66
binancecoin,2020-01-16,17.01
binancecoin,2020-01-17,18.07
binancecoin,2020-01-18,17.78
binancecoin,2020-01-19,17.35
binancecoin,2020-01-20,17.33
binancecoin,2020-01-21,18.11
binancecoin,2020-01-22,17.79
binancecoin,2020-01-23,16.98
binancecoin,2020-01-24,17.03
binancecoin,2020-01-25,16.94
binancecoin,2020-01-26,17.44
binancecoin,2020-01-27,17.64
binancecoin,2020-01-28,18.06
binancecoin,2020-01-29,17.85
binancecoin,2020-01-30,18.57
binancecoin,2020-01-31,18.1
binancecoin,2020-02-01,18.15
binancecoin,2020-02-02,18.43
binancecoin,2020-02-03,18.47
binancecoin,2020-02-04,18.12
binancecoin,2020-02-05,19.18
binancecoin,2020-02-06,20.61
binancecoin,2020-02-07,22.12
binancecoin,2020-02-08,21.8
binancecoin,2020-02-09,23.92
binancecoin,2020-02-10,25.25
binancecoin,2020-02-11,25.67
binancecoin,2020-02-12,26.42
binancecoin,2020-02-13,25.4
binancecoin,2020-02-14,26.24
binancecoin,2020-02-15,24.07
binancecoin,2020-02-16,23.64
binancecoin,2020-02-17,23.57
binancecoin,2020-02-18,24.02
binancecoin,2020-02-19,22.25
binancecoin,2020-02-20,22.14
binancecoin,2020-02-21,22.12
binancecoin,2020-02-22,21.94
binancecoin,2020-02-23,22.87
binancecoin,2020-02-24,22.03
binancecoin,2020-02-25,20.39
binancecoin,2020-02-26,18.71
binancecoin,2020-02-27,19.12
binancecoin,2020-02-28,18.97
binancecoin,2020-02-29,19.32
binancecoin,2020-03-01,18.99
binancecoin,2020-03-02,19.87
binancecoin,2020-03-03,19.59
binancecoin,2020-03-04,20.0
binancecoin,2020-03-05,20.82
binancecoin,2020-03-06,21.32
binancecoin,2020-03-07,20.03
binancecoin,2020-03-08,16.88
binancecoin,2020-03-09,16.58
binancecoin,2020-03-10,16.89
binancecoin,2020-03-11,16.57
binancecoin,2020-03-12,9.47
binancecoin,2020-03-13,10.89
binancecoin,2020-03-14,10.13
binancecoin,2020-03-15,10.39
binancecoin,2020-03-16,9.4
binancecoin,2020-03-17,10.33
binancecoin,2020-03-18,10.37
binancecoin,2020-03-19,12.25
binancecoin,2020-03-20,11.85
binancecoin,2020-03-21,12.0
binancecoin,2020-03-22,11.18
binancecoin,2020-03-23,12.1
binancecoin,2020-03-24,12.45
binancecoin,2020-03-25,12.35
binancecoin,2020-03-26,13.21
binancecoin,2020-03-27,12.36
binancecoin,2020-03-28,12.22
binancecoin,2020-03-29,11.34
binancecoin,2020-03-30,12.19
binancecoin,2020-03-31,12.6
binancecoin,2020-04-01,12.73
binancecoin,2020-04-02,13.08
binancecoin,2020-04-03,13.32
binancecoin,2020-04-04,13.78
binancecoin,2020-04-05,13.71
binancecoin,2020-04-06,15.14
binancecoin,2020-04-07,14.66
binancecoin,2020-04-08,15.08
binancecoin,2020-04-09,15.03
binancecoin,2020-04-10,13.72
binancecoin,2020-04-11,13.83
binancecoin,2020-04-12,14.27
binancecoin,2020-04-13,15.05
binancecoin,2020-04-14,15.58
binancecoin,2020-04-15,14.59
binancecoin,2020-04-16,15.67
binancecoin,2020-04-17,15.62
binancecoin,2020-04-18,16.55
binancecoin,2020-04-19,16.05
binancecoin,2020-04-20,15.03
binancecoin,2020-04-21,15.1
binancecoin,2020-04-22,15.69
binancecoin,2020-04-23,15.97
binancecoin,2020-04-24,15.89
binancecoin,2020-04-25,16.24
binancecoin,2020-04-26,16.37
binancecoin,2020-04-27,16.41
binancecoin,2020-04-28,16.36
binancecoin,2020-04-29,17.39
binancecoin,2020-04-30,16.98
binancecoin,2020-05-01,17.45
binancecoin,2020-05-02,17.52
binancecoin,2020-05-03,17.09
binancecoin,2020-05-04,17.02
binancecoin,2020-05-05,16.88
binancecoin,2020-05-06,16.51
binancecoin,2020-05-07,16.97
binancecoin,2020-05-08,17.17
binancecoin,2020-05-09,16.83
binancecoin,2020-05-10,15.32
binancecoin,2020-05-11,15.08
binancecoin,2020-05-12,15.74
binancecoin,2020-05-13,16.18
binancecoin,2020-05-14,16.35
binancecoin,2020-05-15,15.67
binancecoin,2020-05-16,16.0
binancecoin,2020-05-17,16.28
binancecoin,2020-05-18,16.61
binancecoin,2020-05-19,17.17
binancecoin,2020-05-20,16.88
binancecoin,2020-05-21,16.07
binancecoin,2020-05-22,16.43
binancecoin,2020-05-23,16.48
binancecoin,2020-05-24,15.99
binancecoin,2020-05-25,16.34
binancecoin,2020-05-26,16.22
binancecoin,2020-05-27,16.45
binancecoin,2020-05-28,17.04
binancecoin,2020-05-29,17.0
binancecoin,2020-05-30,17.74
binancecoin,2020-05-31,17.08
binancecoin,2020-06-01,17.87
binancecoin,2020-06-02,17.28
binancecoin,2020-06-03,17.53
binancecoin,2020-06-04,17.77
binancecoin,2020-06-05,17.64
binancecoin,2020-06-06,17.54
binancecoin,2020-06-07,17.39
binancecoin,2020-06-08,17.39
binancecoin,2020-06-09,17.36
binancecoin,2020-06-10,17.4
binancecoin,2020-06-11,16.31
binancecoin,2020-06-12,16.63
binancecoin,2020-06-13,16.81
binancecoin,2020-06-14,16.57
binancecoin,2020-06-15,16.38
binancecoin,2020-06-16,16.42
binancecoin,2020-06-17,16.39
binancecoin,2020-06-18,16.17
binancecoin,2020-06-19,15.96
binancecoin,2020-06-20,16.05
binancecoin,2020-06-21,15.95
binancecoin,2020-06-22,16.49
binancecoin,2020-06-23,16.38
binancecoin,2020-06-24,15.99
binancecoin,2020-06-25,15.91
binancecoin,2020-06-26,15.76
binancecoin,2020-06-27,15.14
binancecoin,2020-06-28,15.37
binancecoin,2020-06-29,15.48
binancecoin,2020-06-30,15.43
binancecoin,2020-07-01,15.82
binancecoin,2020-07-02,15.35
binancecoin,2020-07-03,15.29
binancecoin,2020-07-04,15.55
binancecoin,2020-07-05,15.49
binancecoin,2020-07-06,16.31
binancecoin,2020-07-07,16.77
binancecoin,2020-07-08,17.19
binancecoin,2020-07-09,16.82
binancecoin,2020-07-10,17.22
binancecoin,2020-07-11,17.61
binancecoin,2020-07-12,18.28
binancecoin,2020-07-13,18.39
binancecoin,2020-07-14,18.09
binancecoin,2020-07-15,17.6
binancecoin,2020-07-16,17.15
binancecoin,2020-07-17,17.08
binancecoin,2020-07-18,17.14
binancecoin,2020-07-19,17.96
binancecoin,2020-07-20,17.48
binancecoin,2020-07-21,17.74
binancecoin,2020-07-22,18.06
binancecoin,2020-07-23,18.68
binancecoin,2020-07-24,19.17
binancecoin,2020-07-25,19.81
binancecoin,2020-07-26,19.52
binancecoin,2020-07-27,19.68
binancecoin,2020-07-28,20.16
binancecoin,2020-07-29,19.87
binancecoin,2020-07-30,20.03
binancecoin,2020-07-31,20.69
binancecoin,2020-08-01,21.6
binancecoin,2020-08-02,20.91
binancecoin,2020-08-03,21.96
binancecoin,2020-08-04,22.26
binancecoin,2020-08-05,23.26
binancecoin,2020-08-06,22.73
binancecoin,2020-08-07,22.2
binancecoin,2020-08-08,22.87
binancecoin,2020-08-09,22.42
binancecoin,2020-08-10,22.57
binancecoin,2020-08-11,21.13
binancecoin,2020-08-12,21.6
binancecoin,2020-08-13,21.76
binancecoin,2020-08-14,23.02
binancecoin,2020-08-15,22.91
binancecoin,2020-08-16,23.47
binancecoin,2020-08-17,23.53
binancecoin,2020-08-18,22.97
binancecoin,2020-08-19,22.31
binancecoin,2020-08-20,23.07
binancecoin,2020-08-21,22.09
binancecoin,2020-08-22,22.18
binancecoin,2020-08-23,21.84
binancecoin,2020-08-24,22.57
binancecoin,2020-08-25,21.45
binancecoin,2020-08-26,22.23
binancecoin,2020-08-27,23.07
binancecoin,2020-08-28,23.07
binancecoin,2020-08-29,22.99
binancecoin,2020-08-30,23.62
binancecoin,2020-08-31,23.16
binancecoin,2020-09-01,24.67
binancecoin,2020-09-02,24.65
binancecoin,2020-09-03,20.52
binancecoin,2020-09-04,20.97
binancecoin,2020-09-05,19.41
binancecoin,2020-09-06,23.24
binancecoin,2020-09-07,22.31
binancecoin,2020-09-08,23.01
binancecoin,2020-09-09,24.49
binancecoin,2020-09-10,24.41
binancecoin,2020-09-11,25.39
binancecoin,2020-09-12,28.45
binancecoin,2020-09-13,31.12
binancecoin,2020-09-14,31.21
binancecoin,2020-09-15,27.18
binancecoin,2020-09-16,27.86
binancecoin,2020-09-17,26.79
binancecoin,2020-09-18,27.1
binancecoin,2020-09-19,27.2
binancecoin,2020-09-20,26.43
binancecoin,2020-09-21,23.53
binancecoin,2020-09-22,24.03
binancecoin,2020-09-23,22.81
binancecoin,2020-09-24,24.52
binancecoin,2020-09-25,24.63
binancecoin,2020-09-26,26.18
binancecoin,2020-09-27,26.19
binancecoin,2020-09-28,26.85
binancecoin,2020-09-29,28.78
binancecoin,2020-09-30,29.24
binancecoin,2020-10-01,27.46
binancecoin,2020-10-02,27.25
binancecoin,2020-10-03,28.22
binancecoin,2020-10-04,28.97
binancecoin,2020-10-05,28.6
binancecoin,2020-10-06,27.67
binancecoin,2020-10-07,27.67
binancecoin,2020-10-08,27.69
binancecoin,2020-10-09,28.39
binancecoin,2020-10-10,28.26
binancecoin,2020-10-11,28.51
binancecoin,2020-10-12,30.68
binancecoin,2020-10-13,30.69
binancecoin,2020-10-14,30.88
binancecoin,2020-10-15,31.22
binancecoin,2020-10-16,29.98
binancecoin,2020-10-17,30.24
binancecoin,2020-10-18,30.64
binancecoin,2020-10-19,29.91
binancecoin,2020-10-20,28.77
binancecoin,2020-10-21,29.64
binancecoin,2020-10-22,30.57
binancecoin,2020-10-23,30.6
binancecoin,2020-10-24,30.56
binancecoin,2020-10-25,30.07
binancecoin,2020-10-26,31.11
binancecoin,2020-10-27,31.58
binancecoin,2020-10-28,30.38
binancecoin,2020-10-29,29.82
binancecoin,2020-10-30,28.5
binancecoin,2020-10-31,28.39
binancecoin,2020-11-01,28.38
binancecoin,2020-11-02,27.9
binancecoin,2020-11-03,26.86
binancecoin,2020-11-04,26.85
binancecoin,2020-11-05,27.66
binancecoin,2020-11-06,28.93
binancecoin,2020-11-07,27.69
binancecoin,2020-11-08,28.27
binancecoin,2020-11-09,27.98
binancecoin,2020-11-10,28.15
binancecoin,2020-11-11,27.94
binancecoin,2020-11-12,27.54
binancecoin,2020-11-13,28.19
binancecoin,2020-11-14,27.95
binancecoin,2020-11-15,27.6
binancecoin,2020-11-16,28.02
binancecoin,2020-11-17,28.5
binancecoin,2020-11-18,28.07
binancecoin,2020-11-19,28.05
binancecoin,2020-11-20,28.85
binancecoin,2020-11-21,30.45
binancecoin,2020-11-22,29.98
binancecoin,2020-11-23,30.89
