Moneda,Fecha,Market_Cap
ripple,2019-08-17,11401791011.938265
ripple,2019-08-18,12092359196.325548
ripple,2019-08-19,12116329853.533146
ripple,2019-08-20,11764716903.884872
ripple,2019-08-21,11413635523.484053
ripple,2019-08-22,11626842602.287285
ripple,2019-08-23,11856671101.497023
ripple,2019-08-24,11544575165.199856
ripple,2019-08-25,11574629576.681505
ripple,2019-08-26,11576918969.810022
ripple,2019-08-27,11557280521.018646
ripple,2019-08-28,11035776388.262804
ripple,2019-08-29,10998830452.849558
ripple,2019-08-30,11002156702.48706
ripple,2019-08-31,11079217477.103878
ripple,2019-09-01,11058689734.468735
ripple,2019-09-02,11191359716.170008
ripple,2019-09-03,11305577074.081997
ripple,2019-09-04,11128996581.3234
ripple,2019-09-05,11012302414.124718
ripple,2019-09-06,10837405622.518383
ripple,2019-09-07,11151281780.004286
ripple,2019-09-08,11250359538.167639
ripple,2019-09-09,11142671481.000729
ripple,2019-09-10,11139211367.506126
ripple,2019-09-11,10995546137.788956
ripple,2019-09-12,10942799516.563921
ripple,2019-09-13,10986207071.001532
ripple,2019-09-14,11242609462.210733
ripple,2019-09-15,11220417029.639263
ripple,2019-09-16,11200849262.69035
ripple,2019-09-17,12253909114.818693
ripple,2019-09-18,13425240272.670347
ripple,2019-09-19,13034470000.754793
ripple,2019-09-20,12655906849.897917
ripple,2019-09-21,12446451549.391525
ripple,2019-09-22,12022291332.433779
ripple,2019-09-23,11564497711.033684
ripple,2019-09-24,10337515050.708233
ripple,2019-09-25,10567964183.50547
ripple,2019-09-26,10486709580.042631
ripple,2019-09-27,10429700104.054972
ripple,2019-09-28,10428466352.570108
ripple,2019-09-29,10326879446.621078
ripple,2019-09-30,11011194094.297218
ripple,2019-10-01,10908109286.37359
ripple,2019-10-02,10896223273.9757
ripple,2019-10-03,10878575261.654922
ripple,2019-10-04,10861266252.225098
ripple,2019-10-05,10912512009.289984
ripple,2019-10-06,10965703928.182156
ripple,2019-10-07,11829742018.638048
ripple,2019-10-08,11943803745.380253
ripple,2019-10-09,12124305995.110683
ripple,2019-10-10,11716210076.409117
ripple,2019-10-11,11548287614.399103
ripple,2019-10-12,11740658552.909243
ripple,2019-10-13,11963366049.011003
ripple,2019-10-14,12773042023.41355
ripple,2019-10-15,12437205953.801718
ripple,2019-10-16,12231894810.885754
ripple,2019-10-17,12996784402.28962
ripple,2019-10-18,12742019107.658873
ripple,2019-10-19,12585151584.053505
ripple,2019-10-20,12692575256.61417
ripple,2019-10-21,12655454831.360157
ripple,2019-10-22,12588423583.287157
ripple,2019-10-23,11837865247.793247
ripple,2019-10-24,11937847659.436197
ripple,2019-10-25,12847998139.877121
ripple,2019-10-26,12690766220.45456
ripple,2019-10-27,12834022589.54068
ripple,2019-10-28,12755988476.618378
ripple,2019-10-29,13031272592.452734
ripple,2019-10-30,12763660332.984507
ripple,2019-10-31,12740421990.771605
ripple,2019-11-01,12613085476.648623
ripple,2019-11-02,12769788945.39278
ripple,2019-11-03,12580680013.37127
ripple,2019-11-04,12925674845.131813
ripple,2019-11-05,12960159399.445711
ripple,2019-11-06,13363701400.09213
ripple,2019-11-07,12617635477.367332
ripple,2019-11-08,11985109492.527893
ripple,2019-11-09,12110759164.907185
ripple,2019-11-10,12115850141.561035
ripple,2019-11-11,11896088190.328583
ripple,2019-11-12,11783537839.590683
ripple,2019-11-13,11779466996.879496
ripple,2019-11-14,11630052198.562307
ripple,2019-11-15,11311819693.686783
ripple,2019-11-16,11356604230.906582
ripple,2019-11-17,11390521192.50825
ripple,2019-11-18,10961759752.798306
ripple,2019-11-19,10999666254.839508
ripple,2019-11-20,10840849305.624098
ripple,2019-11-21,10535355333.386894
ripple,2019-11-22,10055459873.027853
ripple,2019-11-23,10124475242.140131
ripple,2019-11-24,9616492903.661354
ripple,2019-11-25,9489533519.461237
ripple,2019-11-26,9539776013.866621
ripple,2019-11-27,9714931313.847008
ripple,2019-11-28,9704761163.163174
ripple,2019-11-29,9936151608.056837
ripple,2019-11-30,9800096980.027464
ripple,2019-12-01,9723070572.226942
ripple,2019-12-02,9504650285.869356
ripple,2019-12-03,9493559560.191479
ripple,2019-12-04,9318454253.012413
ripple,2019-12-05,9528707125.763216
ripple,2019-12-06,9721988101.533855
ripple,2019-12-07,9816353905.887003
ripple,2019-12-08,9913283820.811443
ripple,2019-12-09,9702431731.802275
ripple,2019-12-10,9652282172.703062
ripple,2019-12-11,9579377037.188805
ripple,2019-12-12,9488179879.695215
ripple,2019-12-13,9538428330.816734
ripple,2019-12-14,9362512935.803154
ripple,2019-12-15,9421061834.634323
ripple,2019-12-16,8950378006.38516
ripple,2019-12-17,8026650033.613962
ripple,2019-12-18,8433452995.451696
ripple,2019-12-19,8222963566.866712
ripple,2019-12-20,8449021525.702751
ripple,2019-12-21,8349024844.113404
ripple,2019-12-22,8496336849.786618
ripple,2019-12-23,8255381378.22912
ripple,2019-12-24,8237503092.36926
ripple,2019-12-25,8181632450.380563
ripple,2019-12-26,8215272622.549049
ripple,2019-12-27,8224492981.965064
ripple,2019-12-28,8368577080.6658
ripple,2019-12-29,8505334096.455835
ripple,2019-12-30,8369269616.756703
ripple,2019-12-31,8359480714.050397
ripple,2020-01-01,8341958972.432188
ripple,2020-01-02,8125379010.023234
ripple,2020-01-03,8347736588.237065
ripple,2020-01-04,8353409154.389953
ripple,2020-01-05,8392968450.124307
ripple,2020-01-06,9465463489.326942
ripple,2020-01-07,9305934111.59265
ripple,2020-01-08,9024811867.845201
ripple,2020-01-09,8789096375.417276
ripple,2020-01-10,9152207373.444256
ripple,2020-01-11,9174759874.804424
ripple,2020-01-12,9309701295.480135
ripple,2020-01-13,9203081181.314354
ripple,2020-01-14,10153845095.502394
ripple,2020-01-15,10123709179.009432
ripple,2020-01-16,9976223216.14577
ripple,2020-01-17,10373376854.06169
ripple,2020-01-18,10570157519.33709
ripple,2020-01-19,10284998478.072683
ripple,2020-01-20,10166649872.106089
ripple,2020-01-21,10331513194.577929
ripple,2020-01-22,10259917352.455172
ripple,2020-01-23,9883783791.647701
ripple,2020-01-24,9719772858.770794
ripple,2020-01-25,9638438751.03141
ripple,2020-01-26,10020588305.88766
ripple,2020-01-27,10066088697.599735
ripple,2020-01-28,10379406076.854149
ripple,2020-01-29,10253939577.564808
ripple,2020-01-30,10605406032.519274
ripple,2020-01-31,10415795950.139376
ripple,2020-02-01,10498465190.459534
ripple,2020-02-02,10897772304.292992
ripple,2020-02-03,11100987585.881157
ripple,2020-02-04,11609513518.064352
ripple,2020-02-05,12080704084.369738
ripple,2020-02-06,12336435223.046865
ripple,2020-02-07,12219130649.62797
ripple,2020-02-08,12120712412.328041
ripple,2020-02-09,12335363077.636406
ripple,2020-02-10,11989933095.065647
ripple,2020-02-11,12264466263.199255
ripple,2020-02-12,13139923811.820684
ripple,2020-02-13,14128273325.1104
ripple,2020-02-14,14547897322.234125
ripple,2020-02-15,13351349272.969727
ripple,2020-02-16,13014571135.584288
ripple,2020-02-17,12589617075.790451
ripple,2020-02-18,13006965403.789303
ripple,2020-02-19,12286661487.356989
ripple,2020-02-20,11903878854.716238
ripple,2020-02-21,11994931288.88298
ripple,2020-02-22,12031813176.600395
ripple,2020-02-23,12368568030.53096
ripple,2020-02-24,11885975614.657633
ripple,2020-02-25,11161956330.394718
ripple,2020-02-26,10107015239.20526
ripple,2020-02-27,10372076911.34373
ripple,2020-02-28,10383454661.41943
ripple,2020-02-29,10085552216.249443
ripple,2020-03-01,10025695675.143848
ripple,2020-03-02,10478654993.098969
ripple,2020-03-03,10269759591.410824
ripple,2020-03-04,10272279568.445084
ripple,2020-03-05,10432581064.571096
ripple,2020-03-06,10685792781.178034
ripple,2020-03-07,10388905930.494232
ripple,2020-03-08,8932130947.405481
ripple,2020-03-09,9150172777.740633
ripple,2020-03-10,9268761808.195688
ripple,2020-03-11,9174518395.667374
ripple,2020-03-12,6028784807.164941
ripple,2020-03-13,6828007204.563598
ripple,2020-03-14,6450069989.016672
ripple,2020-03-15,6732484159.771578
ripple,2020-03-16,6240388468.092608
ripple,2020-03-17,6533184465.968457
ripple,2020-03-18,6436304690.825929
ripple,2020-03-19,7154342167.204617
ripple,2020-03-20,6932408770.043524
ripple,2020-03-21,6893765822.423717
ripple,2020-03-22,6610426078.543431
ripple,2020-03-23,6935124633.666894
ripple,2020-03-24,7127137923.557504
ripple,2020-03-25,7106446510.326314
ripple,2020-03-26,7645994668.6750965
ripple,2020-03-27,7646150709.55319
ripple,2020-03-28,7760076485.941018
ripple,2020-03-29,7221559455.172825
ripple,2020-03-30,7516283687.083531
ripple,2020-03-31,7641538582.275465
ripple,2020-04-01,7634756565.062687
ripple,2020-04-02,7796534797.044705
ripple,2020-04-03,7866188147.539315
ripple,2020-04-04,7901465588.758275
ripple,2020-04-05,7825008837.509199
ripple,2020-04-06,8563367775.746166
ripple,2020-04-07,8473684261.85753
ripple,2020-04-08,8812426645.650202
ripple,2020-04-09,8710888248.686846
ripple,2020-04-10,8286901072.887856
ripple,2020-04-11,8293802411.695811
ripple,2020-04-12,8265151211.275384
ripple,2020-04-13,8299611707.552383
ripple,2020-04-14,8202409954.834599
ripple,2020-04-15,8011761733.297829
ripple,2020-04-16,8313796758.115251
ripple,2020-04-17,8333268489.325
ripple,2020-04-18,8564164034.737875
ripple,2020-04-19,8376547767.92359
ripple,2020-04-20,8086477705.570027
ripple,2020-04-21,8074284895.834148
ripple,2020-04-22,8275159764.626271
ripple,2020-04-23,8382250197.9264555
ripple,2020-04-24,8482035724.246257
ripple,2020-04-25,8571317096.772564
ripple,2020-04-26,8682610510.595545
ripple,2020-04-27,8729627019.338083
ripple,2020-04-28,9405727836.780415
ripple,2020-04-29,9970767177.657255
ripple,2020-04-30,9449611235.487078
ripple,2020-05-01,9616759488.62069
ripple,2020-05-02,9833981773.529413
ripple,2020-05-03,9678343975.978186
ripple,2020-05-04,9590628118.624918
ripple,2020-05-05,9557432319.43245
ripple,2020-05-06,9538926053.665503
ripple,2020-05-07,9676456757.334675
ripple,2020-05-08,9652873648.681679
ripple,2020-05-09,9545970574.247509
ripple,2020-05-10,8860901078.056873
ripple,2020-05-11,8552948875.18262
ripple,2020-05-12,8693754579.16676
ripple,2020-05-13,8892830320.503365
ripple,2020-05-14,8971968255.938885
ripple,2020-05-15,8755377615.674406
ripple,2020-05-16,8852789501.286718
ripple,2020-05-17,8860387827.044128
ripple,2020-05-18,9011434283.414942
ripple,2020-05-19,9031729491.792507
ripple,2020-05-20,8905106034.5785
ripple,2020-05-21,8602543016.30914
ripple,2020-05-22,8816681088.275835
ripple,2020-05-23,8714462345.390297
ripple,2020-05-24,8586301007.646535
ripple,2020-05-25,8682758874.370806
ripple,2020-05-26,8567002549.941864
ripple,2020-05-27,8699660782.665977
ripple,2020-05-28,8857724066.1647
ripple,2020-05-29,8731198879.71849
ripple,2020-05-30,9100788486.566254
ripple,2020-05-31,8966762754.982592
ripple,2020-06-01,9302180983.968418
ripple,2020-06-02,8967520116.600977
ripple,2020-06-03,8982880357.683361
ripple,2020-06-04,9036511117.737663
ripple,2020-06-05,8983729851.068195
ripple,2020-06-06,8959322858.43545
ripple,2020-06-07,8950315641.572674
ripple,2020-06-08,9001388939.03785
ripple,2020-06-09,8878556339.039703
ripple,2020-06-10,8946088933.548634
ripple,2020-06-11,8386316203.510396
ripple,2020-06-12,8531942725.594468
ripple,2020-06-13,8528927628.977804
ripple,2020-06-14,8426050743.047891
ripple,2020-06-15,8520123141.714212
ripple,2020-06-16,8470921493.314353
ripple,2020-06-17,8577386518.673258
ripple,2020-06-18,8445132213.438693
ripple,2020-06-19,8313481454.272817
ripple,2020-06-20,8365620576.287947
ripple,2020-06-21,8223074113.743773
ripple,2020-06-22,8440336061.247619
ripple,2020-06-23,8350911268.409599
ripple,2020-06-24,8157424802.059575
ripple,2020-06-25,8174313655.851336
ripple,2020-06-26,8147773072.74046
ripple,2020-06-27,7834494705.544174
ripple,2020-06-28,7893165939.317899
ripple,2020-06-29,7910841789.320565
ripple,2020-06-30,7825863681.306612
ripple,2020-07-01,7876682374.54288
ripple,2020-07-02,7804027232.306131
ripple,2020-07-03,7844409345.792821
ripple,2020-07-04,7927764847.482127
ripple,2020-07-05,7886205457.101266
ripple,2020-07-06,8382624840.303058
ripple,2020-07-07,8221452519.17162
ripple,2020-07-08,9112910280.659475
ripple,2020-07-09,9043230526.68333
ripple,2020-07-10,8893727516.201387
ripple,2020-07-11,9013255810.651312
ripple,2020-07-12,8966264523.682837
ripple,2020-07-13,8890650610.877533
ripple,2020-07-14,8915032188.42276
ripple,2020-07-15,8838298047.426737
ripple,2020-07-16,8697735762.463654
ripple,2020-07-17,8705421339.112036
ripple,2020-07-18,8938710463.140823
ripple,2020-07-19,8937948631.520885
ripple,2020-07-20,8723579266.387522
ripple,2020-07-21,8912758866.8116
ripple,2020-07-22,9117327614.133474
ripple,2020-07-23,9317240501.250225
ripple,2020-07-24,9164825016.57929
ripple,2020-07-25,9607904717.300404
ripple,2020-07-26,9655192377.359356
ripple,2020-07-27,10031095202.674301
ripple,2020-07-28,10311201250.050516
ripple,2020-07-29,10884642645.428476
ripple,2020-07-30,11025956249.094622
ripple,2020-07-31,11629863144.261322
ripple,2020-08-01,13102382209.080418
ripple,2020-08-02,12840645689.037197
ripple,2020-08-03,13884633781.743803
ripple,2020-08-04,13462388683.522419
ripple,2020-08-05,13565668790.998877
ripple,2020-08-06,13609846976.87266
ripple,2020-08-07,13200238136.076149
ripple,2020-08-08,13179779923.53841
ripple,2020-08-09,12903150357.63545
ripple,2020-08-10,13205041144.120667
ripple,2020-08-11,12779443008.676954
ripple,2020-08-12,12671000194.634298
ripple,2020-08-13,13198440485.89151
ripple,2020-08-14,13455250546.009106
ripple,2020-08-15,13435515076.955982
ripple,2020-08-16,13623503827.413843
ripple,2020-08-17,14132765558.945097
ripple,2020-08-18,13616539460.561516
ripple,2020-08-19,13039045107.718191
ripple,2020-08-20,13121088346.449871
ripple,2020-08-21,12559855812.78279
ripple,2020-08-22,12828364996.706217
ripple,2020-08-23,12847345400.40493
ripple,2020-08-24,12990310946.328604
ripple,2020-08-25,12481198829.120821
ripple,2020-08-26,12444058389.73597
ripple,2020-08-27,11892725357.024134
ripple,2020-08-28,12209429474.405241
ripple,2020-08-29,12327872181.022144
ripple,2020-08-30,12698936383.28671
ripple,2020-08-31,12734844410.00787
ripple,2020-09-01,13354060728.872845
ripple,2020-09-02,12382372183.463934
ripple,2020-09-03,11065297518.795168
ripple,2020-09-04,11509605205.140549
ripple,2020-09-05,10673276821.059345
ripple,2020-09-06,10779606840.159895
ripple,2020-09-07,10890870593.009487
ripple,2020-09-08,10612102851.321522
ripple,2020-09-09,10762935066.23375
ripple,2020-09-10,10937780219.207964
ripple,2020-09-11,10913243278.057064
ripple,2020-09-12,11065127814.291183
ripple,2020-09-13,10882899642.99869
ripple,2020-09-14,11089299566.068031
ripple,2020-09-15,10924989830.669458
ripple,2020-09-16,11135223431.648582
ripple,2020-09-17,11385313831.484951
ripple,2020-09-18,11264465645.812262
ripple,2020-09-19,11350057025.953384
ripple,2020-09-20,11108885769.40159
ripple,2020-09-21,10487928992.66827
ripple,2020-09-22,10492066944.17281
ripple,2020-09-23,9962004555.544462
ripple,2020-09-24,10494131135.670378
ripple,2020-09-25,10889835408.523603
ripple,2020-09-26,10890187788.561167
ripple,2020-09-27,10923070031.636724
ripple,2020-09-28,10909450364.66475
ripple,2020-09-29,10971187241.150055
ripple,2020-09-30,10899063751.06877
ripple,2020-10-01,10764337318.910017
ripple,2020-10-02,10556863497.81936
ripple,2020-10-03,10514196298.522305
ripple,2020-10-04,11199587834.605822
ripple,2020-10-05,11307554311.79234
ripple,2020-10-06,11084643136.206514
ripple,2020-10-07,11218818700.668955
ripple,2020-10-08,11334024210.08485
ripple,2020-10-09,11430599247.425383
ripple,2020-10-10,11480057649.969584
ripple,2020-10-11,11528592963.20647
ripple,2020-10-12,11547933259.808218
ripple,2020-10-13,11579458886.39285
ripple,2020-10-14,11289545967.208305
ripple,2020-10-15,11112767380.445564
ripple,2020-10-16,10874858493.814573
ripple,2020-10-17,10900012046.55129
ripple,2020-10-18,10954294383.128601
ripple,2020-10-19,11127972262.118706
ripple,2020-10-20,11010364585.952297
ripple,2020-10-21,11329214560.353268
ripple,2020-10-22,11608695449.016638
ripple,2020-10-23,11528694804.751501
ripple,2020-10-24,11583185134.49128
ripple,2020-10-25,11437584758.527473
ripple,2020-10-26,11251937997.81557
ripple,2020-10-27,11442642257.775915
ripple,2020-10-28,11130573950.231762
ripple,2020-10-29,10984724881.899355
ripple,2020-10-30,10810777275.29966
ripple,2020-10-31,10856481131.012754
ripple,2020-11-01,10850086644.81099
ripple,2020-11-02,10658907925.256021
ripple,2020-11-03,10825564613.24112
ripple,2020-11-04,10743521737.795147
ripple,2020-11-05,11124604142.737074
ripple,2020-11-06,11704359403.324839
ripple,2020-11-07,11317038198.801226
ripple,2020-11-08,11505066439.712793
ripple,2020-11-09,11352430154.034582
ripple,2020-11-10,11490781189.881498
ripple,2020-11-11,11581743651.842678
ripple,2020-11-12,11568349653.60645
ripple,2020-11-13,11967905201.744621
ripple,2020-11-14,12168486548.547995
ripple,2020-11-15,12225964205.426842
ripple,2020-11-16,13020227238.11232
ripple,2020-11-17,13699226052.693602
ripple,2020-11-18,13333028438.790695
ripple,2020-11-19,13688238714.07078
ripple,2020-11-20,14856763848.314428
ripple,2020-11-21,20875694423.800144
ripple,2020-11-22,20263167572.455383
ripple,2020-11-23,27755744126.98821
ripple,2020-11-24,31379229573.72973
ripple,2020-11-25,28365023766.984234
ripple,2020-11-26,24167249535.986282
ripple,2020-11-27,25290590706.82122
ripple,2020-11-28,28482039221.782608
ripple,2020-11-29,27374753041.126007
ripple,2020-11-30,30191107728.904293
ripple,2020-12-01,27852580172.90597
ripple,2020-12-02,28652042370.99992
ripple,2020-12-03,28523422427.20637
ripple,2020-12-04,25322343136.79266
ripple,2020-12-05,26383914795.40367
ripple,2020-12-06,28055829285.312027
ripple,2020-12-07,27593689253.630165
ripple,2020-12-08,25538249072.542416
ripple,2020-12-09,26432126584.83739
ripple,2020-12-10,26129930568.260216
ripple,2020-12-11,24942199061.447376
ripple,2020-12-12,22932137899.870888
ripple,2020-12-13,23188566647.30845
ripple,2020-12-14,22614178550.15045
ripple,2020-12-15,21274488732.630653
ripple,2020-12-16,25131003383.146965
ripple,2020-12-17,26149773219.36809
ripple,2020-12-18,26367897241.432484
ripple,2020-12-19,26296084999.493507
ripple,2020-12-20,25235008585.15551
ripple,2020-12-21,23545991367.258896
ripple,2020-12-22,20501594828.858875
ripple,2020-12-23,12163610689.503866
ripple,2020-12-24,16602939796.20576
ripple,2020-12-25,14088171755.507318
ripple,2020-12-26,13418021942.616997
ripple,2020-12-27,13068762432.413218
ripple,2020-12-28,11125026065.81033
ripple,2020-12-29,10057607712.33219
ripple,2020-12-30,9633436313.890484
ripple,2020-12-31,9986921049.346117
ripple,2021-01-01,10785755952.896763
ripple,2021-01-02,10066602632.999481
ripple,2021-01-03,10455111151.166016
ripple,2021-01-04,10578255930.15237
ripple,2021-01-05,10299283152.408031
ripple,2021-01-06,11458017061.61058
ripple,2021-01-07,14783360785.307053
ripple,2021-01-08,14620012702.672577
ripple,2021-01-09,14981088874.901352
ripple,2021-01-10,14491113587.04244
ripple,2021-01-11,13238979457.402128
ripple,2021-01-12,13344731547.471989
ripple,2021-01-13,13957393308.172102
ripple,2021-01-14,13478198579.22908
ripple,2021-01-15,12758648527.012667
ripple,2021-01-16,12752821363.443003
ripple,2021-01-17,12608874407.39614
ripple,2021-01-18,12954366484.188166
ripple,2021-01-19,13433997245.77599
ripple,2021-01-20,13484155008.268005
ripple,2021-01-21,12251471331.286976
ripple,2021-01-22,12348108563.326498
ripple,2021-01-23,12353173876.273672
ripple,2021-01-24,12456245392.6549
ripple,2021-01-25,12239551031.522264
ripple,2021-01-26,12218188875.589693
ripple,2021-01-27,11407608804.15268
ripple,2021-01-28,12118698621.825148
ripple,2021-01-29,12853353143.140347
ripple,2021-01-30,19215011544.534508
ripple,2021-01-31,22460670801.01922
ripple,2021-02-01,16887446178.179226
ripple,2021-02-02,17039497521.900589
ripple,2021-02-03,17945935420.571823
ripple,2021-02-04,20405940224.787098
ripple,2021-02-05,20535328839.092148
ripple,2021-02-06,20205229008.6856
ripple,2021-02-07,19158415883.033073
ripple,2021-02-08,20468514863.339752
ripple,2021-02-09,21583065336.769062
ripple,2021-02-10,22982765730.237637
ripple,2021-02-11,23856145163.797523
ripple,2021-02-12,27960966907.84191
ripple,2021-02-13,28721338583.23619
ripple,2021-02-14,27087614068.25724
ripple,2021-02-15,25026313241.817905
ripple,2021-02-16,23858413182.24458
ripple,2021-02-17,24600084027.406086
ripple,2021-02-18,24401068320.804165
ripple,2021-02-19,26073015135.898396
ripple,2021-02-20,23657760929.564903
ripple,2021-02-21,25191390487.04061
ripple,2021-02-22,26315783830.375607
ripple,2021-02-23,21616170566.952755
ripple,2021-02-24,21552614418.590008
ripple,2021-02-25,19755041198.644775
ripple,2021-02-26,19740260345.517567
ripple,2021-02-27,20027896981.23032
ripple,2021-02-28,18911825797.223972
ripple,2021-03-01,20552651911.176292
ripple,2021-03-02,20062243305.49367
ripple,2021-03-03,20695029438.915802
ripple,2021-03-04,22099684135.6188
ripple,2021-03-05,20924229172.953815
ripple,2021-03-06,21217513030.920322
ripple,2021-03-07,21346485941.39555
ripple,2021-03-08,21854816055.903694
ripple,2021-03-09,22264238440.69771
ripple,2021-03-10,21262253816.11749
ripple,2021-03-11,20746293012.117126
ripple,2021-03-12,20167421887.68146
ripple,2021-03-13,21131015891.193703
ripple,2021-03-14,20362356691.720158
ripple,2021-03-15,20046575704.500507
ripple,2021-03-16,21256330225.999702
ripple,2021-03-17,21705878435.49229
ripple,2021-03-18,21683764043.52461
ripple,2021-03-19,21486188493.978672
ripple,2021-03-20,24299248758.427185
ripple,2021-03-21,23912350892.242435
ripple,2021-03-22,25443377644.783222
ripple,2021-03-23,25328216010.82461
ripple,2021-03-24,22421022550.637875
ripple,2021-03-25,23454220010.3365
ripple,2021-03-26,26022913036.415676
ripple,2021-03-27,25186564703.1959
ripple,2021-03-28,25262286543.943695
ripple,2021-03-29,25942283784.411938
ripple,2021-03-30,25985680163.48191
ripple,2021-03-31,26345850652.65566
ripple,2021-04-01,26156246584.42219
ripple,2021-04-02,27689105144.11829
ripple,2021-04-03,26697487988.47653
ripple,2021-04-04,28867765642.151623
ripple,2021-04-05,41446009348.247505
ripple,2021-04-06,50389991767.084885
ripple,2021-04-07,42704151358.50662
ripple,2021-04-08,48192343014.51859
ripple,2021-04-09,47443263646.75937
ripple,2021-04-10,62809519330.02565
ripple,2021-04-11,61944875382.23251
ripple,2021-04-12,66682095016.478325
ripple,2021-04-13,82194439880.46928
ripple,2021-04-14,84389055763.71935
ripple,2021-04-15,80621962486.44653
ripple,2021-04-16,72810668537.58891
ripple,2021-04-17,71413494678.56975
ripple,2021-04-18,64857860313.74
ripple,2021-04-19,60778792590.85363
ripple,2021-04-20,63746186778.71684
ripple,2021-04-21,60129127303.288475
ripple,2021-04-22,54216823754.63583
ripple,2021-04-23,53657136235.37748
ripple,2021-04-24,48871830051.980896
ripple,2021-04-25,47614962664.0507
ripple,2021-04-26,62600752594.473076
ripple,2021-04-27,64486175307.857185
ripple,2021-04-28,62692541827.17323
ripple,2021-04-29,64327724818.26861
ripple,2021-04-30,73298828829.0944
ripple,2021-05-01,76025679530.23318
ripple,2021-05-02,71701291962.31635
ripple,2021-05-03,71679793845.11757
ripple,2021-05-04,64259873894.806694
ripple,2021-05-05,74138782426.5491
ripple,2021-05-06,73754025260.05373
ripple,2021-05-07,72785522492.3733
ripple,2021-05-08,72020347233.61066
ripple,2021-05-09,70558561783.21365
ripple,2021-05-10,64451974677.036804
ripple,2021-05-11,67993904755.77808
ripple,2021-05-12,61123682935.37894
ripple,2021-05-13,62597600197.15654
ripple,2021-05-14,64571597603.9546
ripple,2021-05-15,68002621654.34993
ripple,2021-05-16,67223794128.39051
ripple,2021-05-17,68590542697.55028
ripple,2021-05-18,72852567696.53607
ripple,2021-05-19,50091782111.2559
ripple,2021-05-20,54238776434.31301
ripple,2021-05-21,46156188090.29648
ripple,2021-05-22,41860408304.124275
ripple,2021-05-23,36912826641.026886
ripple,2021-05-24,45475035158.975365
ripple,2021-05-25,44725206891.78951
ripple,2021-05-26,47675888355.92232
ripple,2021-05-27,44831608818.18857
ripple,2021-05-28,41327227215.889
ripple,2021-05-29,38784269249.758804
ripple,2021-05-30,41726594494.88639
ripple,2021-05-31,48054553991.807175
ripple,2021-06-01,46674110292.99546
ripple,2021-06-02,47256850790.178375
ripple,2021-06-03,48491814037.47901
ripple,2021-06-04,44809104088.392914
ripple,2021-06-05,42302337683.14435
ripple,2021-06-06,43471756649.737526
ripple,2021-06-07,39437071032.286285
ripple,2021-06-08,40450990715.74534
ripple,2021-06-09,42088605425.836
ripple,2021-06-10,40461589120.176155
ripple,2021-06-11,39130309347.56748
ripple,2021-06-12,38569016787.39522
ripple,2021-06-13,40925186890.76209
ripple,2021-06-14,41253166682.60748
ripple,2021-06-15,40312888500.39617
ripple,2021-06-16,38620201137.317535
ripple,2021-06-17,38819180172.98798
ripple,2021-06-18,36932589366.38297
ripple,2021-06-19,35221141669.96444
ripple,2021-06-20,35815532872.76087
ripple,2021-06-21,28871387082.357655
ripple,2021-06-22,25450718833.253757
ripple,2021-06-23,29694967545.318787
ripple,2021-06-24,31057874496.418858
ripple,2021-06-25,28700209150.03127
ripple,2021-06-26,28325396042.471207
ripple,2021-06-27,30171056185.70429
ripple,2021-06-28,29942729066.831112
ripple,2021-06-29,32605743402.647835
ripple,2021-06-30,32268800761.051617
ripple,2021-07-01,30647057119.673344
ripple,2021-07-02,30215830565.461456
ripple,2021-07-03,31138455875.288597
ripple,2021-07-04,32159771283.85795
ripple,2021-07-05,30453863819.504448
ripple,2021-07-06,30723093719.801144
ripple,2021-07-07,30147793682.466793
ripple,2021-07-08,28843574198.216454
ripple,2021-07-09,29681644971.035645
ripple,2021-07-10,29048791926.905113
ripple,2021-07-11,29486316673.96478
ripple,2021-07-12,29247980265.760162
ripple,2021-07-13,28670030241.537884
ripple,2021-07-14,28779372130.819828
ripple,2021-07-15,27694734252.607735
ripple,2021-07-16,27201988882.770893
ripple,2021-07-17,27109511265.747284
ripple,2021-07-18,27175846391.033463
ripple,2021-07-19,26075532617.71391
ripple,2021-07-20,24615569713.49713
ripple,2021-07-21,26445756208.820633
ripple,2021-07-22,27517390338.90026
ripple,2021-07-23,28196999500.970444
ripple,2021-07-24,28269947663.60385
ripple,2021-07-25,28326472774.149746
ripple,2021-07-26,28868798734.47323
ripple,2021-07-27,29723719168.358337
ripple,2021-07-28,32852692988.230244
ripple,2021-07-29,34826525034.87061
ripple,2021-07-30,34956569128.79335
ripple,2021-07-31,34822531550.131996
ripple,2021-08-01,33490734955.83339
ripple,2021-08-02,34349676133.534256
ripple,2021-08-03,33218265132.768913
ripple,2021-08-04,33994364798.13678
ripple,2021-08-05,34143817201.28548
ripple,2021-08-06,34633334804.98132
ripple,2021-08-07,37894868456.38714
ripple,2021-08-08,36263438396.09534
ripple,2021-08-09,37583709631.508995
ripple,2021-08-10,39514002150.6668
ripple,2021-08-11,46598977910.73202
ripple,2021-08-12,44736297538.85398
ripple,2021-08-13,50454533105.66228
ripple,2021-08-14,60003066118.75983
ripple,2021-08-15,59584210571.94573
ripple,2021-08-16,55864357102.57856
ripple,2021-08-17,50803400116.72417
ripple,2021-08-18,53716679098.06286
ripple,2021-08-19,54568786813.40489
ripple,2021-08-20,58384958845.834984
ripple,2021-08-21,56683485420.240036
